geneID	LG	start	stop	strand	biotype
100699854	NC_031969.1	22044529	22048806	-	protein_coding
100712132	NC_031969.1	22050121	22065197	-	protein_coding
100700123	NC_031969.1	22066113	22080844	-	protein_coding
100712567	NC_031969.1	22082203	22086496	-	protein_coding
100689950	NC_031969.1	22086581	22103355	+	protein_coding
100700396	NC_031969.1	22104533	22113012	-	protein_coding
106098795	NC_031969.1	22113122	22123672	-	protein_coding
102080558	NC_031969.1	22124469	22128721	-	protein_coding
100690216	NC_031969.1	22130819	22143075	+	protein_coding
100700666	NC_031969.1	22143328	22149246	+	protein_coding
100690483	NC_031969.1	22150264	22170278	+	protein_coding
102081607	NC_031969.1	22170382	22173636	+	protein_coding
100700933	NC_031969.1	22173679	22179872	-	protein_coding
100701209	NC_031969.1	22179463	22185596	+	protein_coding
102081930	NC_031969.1	22186744	22200510	-	protein_coding
102082210	NC_031969.1	22221346	22224096	-	protein_coding
109201943	NC_031969.1	22265901	22267367	-	protein_coding
102082296	NC_031969.1	22282609	22282913	-	lncRNA
102082151	NC_031969.1	22291961	22292265	-	lncRNA
109201945	NC_031969.1	22296390	22301405	-	lncRNA
109201944	NC_031969.1	22307220	22312540	-	protein_coding
102082357	NC_031969.1	22315716	22321758	-	protein_coding
100701484	NC_031969.1	22329150	22331708	-	protein_coding
102082625	NC_031969.1	22333089	22336071	+	protein_coding
100701757	NC_031969.1	22337728	22386357	-	protein_coding
102082705	NC_031969.1	22386475	22410989	+	lncRNA
100702031	NC_031969.1	22424169	22503000	-	protein_coding
109201946	NC_031969.1	22447433	22449784	+	lncRNA
102082990	NC_031969.1	22450710	22456503	+	protein_coding
100702295	NC_031969.1	22460413	22463958	+	protein_coding
106098794	NC_031969.1	22511501	22527844	-	lncRNA
109201947	NC_031969.1	22519908	22523994	-	protein_coding
100702833	NC_031969.1	22533712	22543035	-	protein_coding
100690756	NC_031969.1	22545128	22551016	-	protein_coding
100691023	NC_031969.1	22551142	22557991	+	protein_coding
100703098	NC_031969.1	22558056	22569021	-	protein_coding
100691288	NC_031969.1	22568140	22571582	+	protein_coding
100691559	NC_031969.1	22571593	22575994	-	protein_coding
100703368	NC_031969.1	22576223	22580871	+	protein_coding
100703643	NC_031969.1	22581793	22651702	-	protein_coding
109201948	NC_031969.1	22634284	22636730	-	protein_coding
109201950	NC_031969.1	22637363	22639135	-	protein_coding
100704449	NC_031969.1	22687306	22704442	-	protein_coding
100691827	NC_031969.1	22708997	22728643	-	protein_coding
100704716	NC_031969.1	22730713	22734446	+	protein_coding
100692095	NC_031969.1	22734895	22739038	-	protein_coding
100692367	NC_031969.1	22750895	22753659	-	protein_coding
100692640	NC_031969.1	22757968	22759774	-	protein_coding
100692910	NC_031969.1	22761331	22763652	-	protein_coding
100693182	NC_031969.1	22766553	22771536	-	protein_coding
100704987	NC_031969.1	22771133	22800061	+	protein_coding
100705253	NC_031969.1	22801656	22814145	-	protein_coding
100705522	NC_031969.1	22817003	22822205	+	protein_coding
100705784	NC_031969.1	22822308	22850441	-	protein_coding
100706047	NC_031969.1	22865094	22879077	-	protein_coding
109201781	NC_031969.1	22922023	22924756	+	protein_coding
109201952	NC_031969.1	23030763	23036473	-	lncRNA
109201951	NC_031969.1	23087605	23089574	-	protein_coding
100706308	NC_031969.1	23113481	23157132	+	protein_coding
102078408	NC_031969.1	23163722	23214888	+	protein_coding
100706577	NC_031969.1	23216340	23232794	-	protein_coding
100706850	NC_031969.1	23234002	23253070	-	protein_coding
100707112	NC_031969.1	23255116	23259694	+	protein_coding
100707382	NC_031969.1	23261327	23267875	+	protein_coding
100707647	NC_031969.1	23269437	23272732	+	protein_coding
100707920	NC_031969.1	23273400	23290795	-	protein_coding
100708193	NC_031969.1	23290854	23293227	+	protein_coding
100693457	NC_031969.1	23294607	23296391	+	protein_coding
109201955	NC_031969.1	23305943	23308695	-	lncRNA
109201953	NC_031969.1	23313586	23321820	-	protein_coding
109201954	NC_031969.1	23315498	23319099	-	protein_coding
109201782	NC_031969.1	23339108	23341794	+	protein_coding
109201956	NC_031969.1	23342026	23349420	+	lncRNA
102076945	NC_031969.1	23351786	23356674	+	protein_coding
109201958	NC_031969.1	23359961	23383921	-	protein_coding
109201957	NC_031969.1	23366461	23383603	-	protein_coding
109201959	NC_031969.1	23393529	23416123	+	protein_coding
109201960	NC_031969.1	23409425	23418573	+	lncRNA
109201961	NC_031969.1	23418729	23421094	+	lncRNA
109201963	NC_031969.1	23421652	23424770	+	lncRNA
109201962	NC_031969.1	23429335	23431412	+	protein_coding
109201783	NC_031969.1	23432577	23435192	+	protein_coding
102080623	NC_031969.1	23436348	23480068	+	protein_coding
109201964	NC_031969.1	23457992	23467398	-	lncRNA
100695077	NC_031969.1	23484287	23489177	-	protein_coding
100701139	NC_031969.1	23492516	23495219	-	protein_coding
100694819	NC_031969.1	23496141	23500100	+	protein_coding
100694551	NC_031969.1	23500160	23510986	-	protein_coding
102079981	NC_031969.1	23515122	23519417	-	protein_coding
100700866	NC_031969.1	23519483	23521728	+	protein_coding
100700599	NC_031969.1	23521807	23523884	+	pseudogene
100694282	NC_031969.1	23536526	23550970	+	protein_coding
100700050	NC_031969.1	23561287	23562428	-	protein_coding
100699784	NC_031969.1	23562528	23569724	+	protein_coding
100699516	NC_031969.1	23572522	23578198	+	protein_coding
100699065	NC_031969.1	23578243	23583358	-	protein_coding
100694005	NC_031969.1	23582665	23592320	+	protein_coding
100693737	NC_031969.1	23593041	23620059	+	protein_coding
100693477	NC_031969.1	23620187	23627659	+	protein_coding
100693200	NC_031969.1	23627516	23652348	-	protein_coding
100692929	NC_031969.1	23656332	23664201	-	protein_coding
100692384	NC_031969.1	23664224	23680071	-	protein_coding
106096622	NC_031969.1	23703172	23705733	+	lncRNA
100691844	NC_031969.1	23712114	23736693	-	protein_coding
100691577	NC_031969.1	23736828	23743969	-	protein_coding
102078066	NC_031969.1	23749729	23784047	-	protein_coding
100691305	NC_031969.1	23787879	23809724	-	protein_coding
102077931	NC_031969.1	23809831	23811837	+	lncRNA
100691039	NC_031969.1	23812116	23842057	-	protein_coding
102077322	NC_031969.1	23878569	23884269	-	lncRNA
100698792	NC_031969.1	23885216	23900757	-	protein_coding
100690773	NC_031969.1	23911787	24029172	-	protein_coding
100698523	NC_031969.1	24026703	24145564	+	protein_coding
100698262	NC_031969.1	24147515	24168530	+	protein_coding
100690499	NC_031969.1	24170250	24214330	-	protein_coding
100697827	NC_031969.1	24223733	24228079	-	protein_coding
100697553	NC_031969.1	24229434	24239336	+	protein_coding
100696834	NC_031969.1	24242349	24250414	+	protein_coding
106096418	NC_031969.1	24247966	24254260	+	protein_coding
100696401	NC_031969.1	24258961	24263174	+	protein_coding
100690231	NC_031969.1	24265270	24269031	-	protein_coding
100689965	NC_031969.1	24268567	24273873	+	protein_coding
100712317	NC_031969.1	24273278	24279106	-	protein_coding
100696136	NC_031969.1	24280354	24283277	+	protein_coding
100695876	NC_031969.1	24284941	24290184	+	protein_coding
100695608	NC_031969.1	24292299	24299913	+	protein_coding
100695343	NC_031969.1	24303481	24332756	+	protein_coding
100712049	NC_031969.1	24348661	24374941	+	protein_coding
109202116	NC_031969.1	24375911	24375992	-	tRNA
100711784	NC_031969.1	24378224	24385395	-	protein_coding
100692111	NC_031969.1	24385672	24393236	+	protein_coding
102082423	NC_031969.1	24393408	24394946	-	protein_coding
100712582	NC_031969.1	24396309	24402470	+	protein_coding
102081744	NC_031969.1	24403697	24406373	-	protein_coding
100711511	NC_031969.1	24425364	24442527	-	protein_coding
100700322	NC_031969.1	24451819	24459794	+	protein_coding
100711240	NC_031969.1	24470083	24486594	+	protein_coding
100710972	NC_031969.1	24489319	24506299	-	protein_coding
100710707	NC_031969.1	24507855	24536540	-	protein_coding
102080622	NC_031969.1	24540924	24549920	+	protein_coding
109201826	NC_031969.1	24555443	24558340	+	protein_coding
109201965	NC_031969.1	24559245	24561560	-	lncRNA
102082628	NC_031969.1	24609785	24622443	+	protein_coding
109201808	NC_031969.1	24698464	24699987	-	lncRNA
100534510	NC_031969.1	24805748	24968197	-	protein_coding
100689874	NC_031969.1	24989487	25114000	-	protein_coding
100706858	NC_031969.1	25175380	25178391	+	protein_coding
100690137	NC_031969.1	25178462	25203222	-	protein_coding
100690405	NC_031969.1	25211684	25245861	+	protein_coding
100690681	NC_031969.1	25251478	25269544	+	protein_coding
109201966	NC_031969.1	25346105	25349407	-	protein_coding
109201784	NC_031969.1	25350583	25353510	-	protein_coding
100708657	NC_031969.1	25365438	25384913	-	protein_coding
102076287	NC_031969.1	25385641	25387285	+	lncRNA
100708382	NC_031969.1	25386920	25399761	-	protein_coding
106098888	NC_031969.1	25403426	25407025	-	lncRNA
100700939	NC_031969.1	25407645	25428355	-	protein_coding
100700674	NC_031969.1	25414606	25426799	+	protein_coding
100700404	NC_031969.1	25430553	25432135	-	protein_coding
106098887	NC_031969.1	25455570	25459301	-	misc_RNA
100708112	NC_031969.1	25470460	25540017	+	protein_coding
102077033	NC_031969.1	25541573	25558112	-	lncRNA
100700129	NC_031969.1	25563258	25577078	+	protein_coding
100699861	NC_031969.1	25623352	25627141	-	protein_coding
109201809	NC_031969.1	25683584	25686999	-	lncRNA
109201969	NC_031969.1	25748125	25751417	+	protein_coding
100707843	NC_031969.1	25768511	25779945	+	protein_coding
100707570	NC_031969.1	25789743	25792360	+	protein_coding
100699598	NC_031969.1	25793078	25796784	+	protein_coding
100707310	NC_031969.1	25800461	25803785	+	protein_coding
100699327	NC_031969.1	25804024	25817268	+	protein_coding
100699057	NC_031969.1	25818013	25825929	-	protein_coding
100707043	NC_031969.1	25826061	25841169	-	protein_coding
102077853	NC_031969.1	25833940	25837312	+	lncRNA
100706773	NC_031969.1	25842606	25848663	-	protein_coding
109201970	NC_031969.1	25848542	25850340	+	lncRNA
102078373	NC_031969.1	25852666	25861956	-	protein_coding
100698784	NC_031969.1	25863737	25879561	+	protein_coding
100706499	NC_031969.1	25888349	25900268	+	protein_coding
100706235	NC_031969.1	25902268	25930186	+	protein_coding
102079059	NC_031969.1	25938530	25941182	-	lncRNA
100698516	NC_031969.1	25948159	25968189	+	protein_coding
100705967	NC_031969.1	25969102	25983475	-	protein_coding
100698254	NC_031969.1	25985466	25992142	-	protein_coding
100697983	NC_031969.1	25994061	25999289	-	protein_coding
100697722	NC_031969.1	26001026	26012878	+	protein_coding
100705708	NC_031969.1	26019885	26027548	+	protein_coding
100697454	NC_031969.1	26029273	26033812	+	protein_coding
100705449	NC_031969.1	26038428	26044340	+	protein_coding
100705179	NC_031969.1	26045967	26050307	+	protein_coding
100697189	NC_031969.1	26054766	26056261	+	protein_coding
100696922	NC_031969.1	26065052	26069536	+	protein_coding
100696297	NC_031969.1	26069588	26102588	-	protein_coding
100696031	NC_031969.1	26123231	26127678	-	protein_coding
100704910	NC_031969.1	26128455	26142778	+	protein_coding
100695770	NC_031969.1	26144163	26151761	-	protein_coding
100704640	NC_031969.1	26157992	26161939	-	protein_coding
100695506	NC_031969.1	26162995	26167008	-	protein_coding
102082088	NC_031969.1	26168769	26184928	+	protein_coding
109201974	NC_031969.1	26181624	26203886	-	lncRNA
100704373	NC_031969.1	26186456	26207917	+	protein_coding
100695243	NC_031969.1	26217661	26222069	-	protein_coding
100694972	NC_031969.1	26222612	26227196	+	protein_coding
100694713	NC_031969.1	26227142	26228829	-	protein_coding
100704104	NC_031969.1	26229489	26232854	+	protein_coding
100694442	NC_031969.1	26232971	26242849	-	protein_coding
100694178	NC_031969.1	26245186	26256164	+	protein_coding
100703836	NC_031969.1	26256863	26261046	-	protein_coding
100693903	NC_031969.1	26263892	26278240	-	protein_coding
100703562	NC_031969.1	26279176	26292621	-	protein_coding
100703293	NC_031969.1	26294629	26301231	+	protein_coding
100703020	NC_031969.1	26301751	26305282	-	protein_coding
109201827	NC_031969.1	26309945	26312827	-	protein_coding
100702752	NC_031969.1	26315057	26334453	-	protein_coding
100702481	NC_031969.1	26336051	26339720	-	protein_coding
100702213	NC_031969.1	26340082	26346333	-	protein_coding
109201785	NC_031969.1	26361299	26366703	-	protein_coding
109201979	NC_031969.1	26374300	26377597	-	protein_coding
109201977	NC_031969.1	26379106	26383003	-	protein_coding
100699531	NC_031969.1	26386823	26394253	-	protein_coding
100699799	NC_031969.1	26395401	26412820	-	protein_coding
100700064	NC_031969.1	26412190	26418002	+	protein_coding
100700336	NC_031969.1	26419776	26423942	-	protein_coding
109201980	NC_031969.1	26459484	26459846	+	V_segment
102075747	NC_031969.1	26508377	26508845	+	V_segment
102075661	NC_031969.1	26524572	26587216	+	V_segment
102075562	NC_031969.1	26553336	26553880	+	V_segment
102076142	NC_031969.1	26593016	26593526	+	V_segment
102076240	NC_031969.1	26596150	26598470	+	V_segment
109201786	NC_031969.1	26610300	26610809	+	V_segment
109201787	NC_031969.1	26613458	26614077	+	V_segment
106097364	NC_031969.1	26615534	26616040	+	V_segment
102075981	NC_031969.1	26620508	26629964	+	V_segment
109201981	NC_031969.1	26626899	26628675	-	lncRNA
109202088	NC_031969.1	26669349	26669420	+	tRNA
109202089	NC_031969.1	26671254	26671325	+	tRNA
109202090	NC_031969.1	26672202	26672272	+	tRNA
109202091	NC_031969.1	26678807	26678877	+	tRNA
109202092	NC_031969.1	26688857	26688928	+	tRNA
109202093	NC_031969.1	26689821	26689892	+	tRNA
109202094	NC_031969.1	26690791	26690862	+	tRNA
109202095	NC_031969.1	26691757	26691828	+	tRNA
109202097	NC_031969.1	26692722	26692793	+	tRNA
100707122	NC_031969.1	26727451	26841507	+	protein_coding
106099011	NC_031969.1	26776538	26777607	+	lncRNA
109194446	NC_031969.1	26801834	26803926	-	protein_coding
100707393	NC_031969.1	26873502	26879507	-	protein_coding
100704012	NC_031969.1	26881450	26894669	+	protein_coding
100707659	NC_031969.1	26894818	26929574	-	protein_coding
100707931	NC_031969.1	26930058	26969680	-	protein_coding
100704284	NC_031969.1	26988459	26995206	-	protein_coding
100704551	NC_031969.1	26995279	26996787	+	protein_coding
100704997	NC_031969.1	26999190	27008191	+	protein_coding
100708204	NC_031969.1	27009910	27020076	-	protein_coding
100708469	NC_031969.1	27019933	27023345	-	protein_coding
100708739	NC_031969.1	27035711	27051637	+	protein_coding
100704509	NC_031969.1	27069605	27079942	-	protein_coding
100704778	NC_031969.1	27082263	27103002	+	protein_coding
100699819	NC_031969.1	27105049	27113147	+	protein_coding
100705049	NC_031969.1	27114045	27122261	-	protein_coding
102079789	NC_031969.1	27127866	27135164	-	protein_coding
100700085	NC_031969.1	27145058	27150126	-	protein_coding
100705314	NC_031969.1	27151724	27155641	-	protein_coding
109201983	NC_031969.1	27175144	27179325	-	lncRNA
100705581	NC_031969.1	27184945	27194554	+	protein_coding
100705842	NC_031969.1	27195971	27201299	+	protein_coding
100700357	NC_031969.1	27201396	27205633	-	protein_coding
102079092	NC_031969.1	27205716	27219278	+	protein_coding
100706109	NC_031969.1	27221578	27224459	+	protein_coding
102078828	NC_031969.1	27225626	27233850	-	protein_coding
100706371	NC_031969.1	27237056	27245279	+	protein_coding
109201984	NC_031969.1	27247452	27248260	+	protein_coding
109194363	NC_031969.1	27250875	27270986	+	protein_coding
100706639	NC_031969.1	27294355	27300091	-	protein_coding
102078437	NC_031969.1	27322452	27323130	+	lncRNA
100700633	NC_031969.1	27328392	27334261	+	protein_coding
109201986	NC_031969.1	27335725	27337191	+	lncRNA
100706910	NC_031969.1	27338174	27343409	+	protein_coding
100707172	NC_031969.1	27372083	27384161	+	protein_coding
100707437	NC_031969.1	27390533	27399293	-	protein_coding
100701083	NC_031969.1	27416449	27467704	+	protein_coding
100707707	NC_031969.1	27468969	27487501	-	protein_coding
100707979	NC_031969.1	27493222	27505006	+	protein_coding
100708249	NC_031969.1	27528820	27544330	+	protein_coding
102077620	NC_031969.1	27545841	27563946	+	protein_coding
106098073	NC_031969.1	27564128	27569564	+	protein_coding
106098071	NC_031969.1	27570752	27610313	+	protein_coding
109201989	NC_031969.1	27595362	27599820	+	protein_coding
109201990	NC_031969.1	27612376	27646304	+	protein_coding
109201991	NC_031969.1	27615323	27632230	-	lncRNA
102081056	NC_031969.1	27651354	27739642	+	protein_coding
109201987	NC_031969.1	27679975	27687725	-	protein_coding
109201992	NC_031969.1	27714310	27719897	-	lncRNA
102081629	NC_031969.1	27749073	27760173	+	protein_coding
100703859	NC_031969.1	27760362	27766387	-	protein_coding
109201988	NC_031969.1	27781289	27801119	+	protein_coding
102081002	NC_031969.1	27814282	27826871	+	protein_coding
109201993	NC_031969.1	27829928	27837860	+	protein_coding
100703587	NC_031969.1	27839559	27843402	-	protein_coding
102081722	NC_031969.1	27851761	27885233	+	protein_coding
109202098	NC_031969.1	27899243	27899314	+	tRNA
109202099	NC_031969.1	27900211	27900282	+	tRNA
109202100	NC_031969.1	27901177	27901248	+	tRNA
109202101	NC_031969.1	27902136	27902207	+	tRNA
109202102	NC_031969.1	27903083	27903153	+	tRNA
109202103	NC_031969.1	27904043	27904114	+	tRNA
100694046	NC_031969.1	27939626	27948577	+	protein_coding
102075640	NC_031969.1	27947969	27962490	-	protein_coding
100691176	NC_031969.1	27965487	27975455	+	protein_coding
102082981	NC_031969.1	27975768	27982260	-	protein_coding
100694319	NC_031969.1	27985646	28000300	-	protein_coding
100694586	NC_031969.1	28015199	28151940	-	protein_coding
100691445	NC_031969.1	28153032	28154796	+	protein_coding
